invoice_id,invoice_date,customer_id,first_name,last_name,billing_country,billing_city,track_id,track_name,genre_name,unit_price,quantity,revenue
139,2017-11-03,23,John                                              ,Gordon                                            ,USA,Boston,1138,St. Jimmy,Alternative & Punk,0.99,1.0,0.99
139,2017-11-03,23,John                                              ,Gordon                                            ,USA,Boston,2642,Twentienth Century Fox,Rock,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,1002,Another Round,Rock,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,819,Talk About Love,Rock,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,2551,Wet My Bed,Rock,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,1155,You're Crazy,Rock,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,705,The Midnight Special,Rock,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,2150,Given To Fly,Rock,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,468,Maria,Alternative & Punk,0.99,1.0,0.99
140,2017-11-06,58,Manoj                                             ,Pareek                                            ,India,Delhi,1356,Wrathchild,Metal,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2621,She Sells Sanctuary,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2622,Fire Woman,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2623,Lil' Evil,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2624,Spirit Walker,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2625,The Witch,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2626,Revolution,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2627,Wild Hearted Son,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2628,Love Removal Machine,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2629,Rain,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2630,Edie (Ciao Baby),Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2631,Heart Of Soul,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2632,Love,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2633,Wild Flower,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2634,Go West,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2635,Resurrection Joe,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2636,Sun King,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2637,Sweet Soul Sister,Rock,0.99,1.0,0.99
141,2017-11-07,45,Ladislav                                          ,Kovács                                            ,Hungary,Budapest,2638,Earth Mofo,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,23,Walk On Water,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,24,Love In An Elevator,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,25,Rag Doll,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,26,What It Takes,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,27,Dude (Looks Like A Lady),Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,28,Janie's Got A Gun,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,29,Cryin',Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,30,Amazing,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,31,Blind Man,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,32,Deuces Are Wild,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,33,The Other Side,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,34,Crazy,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,35,Eat The Rich,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,36,Angel,Rock,0.99,1.0,0.99
142,2017-11-10,15,Jennifer                                          ,Peterson                                          ,Canada,Vancouver,37,Livin' On The Edge,Rock,0.99,1.0,0.99
143,2017-11-10,25,Victor                                            ,Stevens                                           ,USA,Madison,915,Layla,Blues,0.99,1.0,0.99
143,2017-11-10,25,Victor                                            ,Stevens                                           ,USA,Madison,600,Tempus Fugit,Jazz,0.99,1.0,0.99
143,2017-11-10,25,Victor                                            ,Stevens                                           ,USA,Madison,479,Walking Contradiction,Alternative & Punk,0.99,1.0,0.99
143,2017-11-10,25,Victor                                            ,Stevens                                           ,USA,Madison,933,Home Sick Home,Alternative & Punk,0.99,1.0,0.99
143,2017-11-10,25,Victor                                            ,Stevens                                           ,USA,Madison,2601,Bankrobber,Alternative & Punk,0.99,1.0,0.99
144,2017-11-18,33,Ellie                                             ,Sullivan                                          ,Canada,Yellowknife,2590,Remedy,Blues,0.99,1.0,0.99
144,2017-11-18,33,Ellie                                             ,Sullivan                                          ,Canada,Yellowknife,3291,Loving You Sunday Morning,Rock,0.99,1.0,0.99
144,2017-11-18,33,Ellie                                             ,Sullivan                                          ,Canada,Yellowknife,158,Changes,Metal,0.99,1.0,0.99
145,2017-11-22,28,Julia                                             ,Barnett                                           ,USA,Salt Lake City,2378,Dosed,Rock,0.99,1.0,0.99
145,2017-11-22,28,Julia                                             ,Barnett                                           ,USA,Salt Lake City,2383,Midnight,Rock,0.99,1.0,0.99
145,2017-11-22,28,Julia                                             ,Barnett                                           ,USA,Salt Lake City,2519,Burden In My Hand,Rock,0.99,1.0,0.99
145,2017-11-22,28,Julia                                             ,Barnett                                           ,USA,Salt Lake City,1422,"Say It Loud, I'm Black And I'm Proud Pt.1",R&B/Soul,0.99,1.0,0.99
145,2017-11-22,28,Julia                                             ,Barnett                                           ,USA,Salt Lake City,3255,Mother,Pop,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1466,Last Chance,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1467,Are You Gonna Be My Girl,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1468,Rollover D.J.,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1469,Look What You've Done,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1470,Get What You Need,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1471,Move On,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1472,Radio Song,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1473,Get Me Outta Here,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1474,Cold Hard Bitch,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1475,Come Around Again,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1476,Take It Or Leave It,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1477,Lazy Gun,Alternative & Punk,0.99,1.0,0.99
146,2017-11-22,58,Manoj                                             ,Pareek                                            ,India,Delhi,1478,Timothy,Alternative & Punk,0.99,1.0,0.99
147,2017-11-28,19,Tim                                               ,Goyer                                             ,USA,Cupertino,56,"Love, Hate, Love",Rock,0.99,1.0,0.99
147,2017-11-28,19,Tim                                               ,Goyer                                             ,USA,Cupertino,3078,Humans Being,Rock,0.99,1.0,0.99
147,2017-11-28,19,Tim                                               ,Goyer                                             ,USA,Cupertino,2361,Funky Monks,Alternative & Punk,0.99,1.0,0.99
147,2017-11-28,19,Tim                                               ,Goyer                                             ,USA,Cupertino,1487,Third Stone From The Sun,Rock,0.99,1.0,0.99
147,2017-11-28,19,Tim                                               ,Goyer                                             ,USA,Cupertino,2544,Wicked Garden,Rock,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,1637,Friends,Rock,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,1945,Live To Win,Metal,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,53,Sea Of Sorrow,Rock,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,1493,51st Anniversary,Rock,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,24,Love In An Elevator,Rock,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,1990,Smells Like Teen Spirit,Rock,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,1145,Whatsername,Alternative & Punk,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,2110,Goodbye To Romance,Metal,0.99,1.0,0.99
148,2017-11-30,42,Wyatt                                             ,Girard                                            ,France,Bordeaux,3455,Rehab,R&B/Soul,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,1026,My Hero,Rock,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,841,Bringin' On The Heartbreak,Rock,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,28,Janie's Got A Gun,Rock,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,1166,Double Talkin' Jive,Rock,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,1969,Bitter Pill,Metal,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,163,Laguna Sunrise,Metal,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2660,King Of Pain,Rock,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,1296,Hallowed Be Thy Name,Metal,0.99,1.0,0.99
149,2017-11-30,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,1153,Think About You,Rock,0.99,1.0,0.99
150,2017-12-01,22,Heather                                           ,Leacock                                           ,USA,Orlando,1181,Pretty Tied Up,Metal,0.99,1.0,0.99
150,2017-12-01,22,Heather                                           ,Leacock                                           ,USA,Orlando,3395,Somedays,Alternative,0.99,1.0,0.99
150,2017-12-01,22,Heather                                           ,Leacock                                           ,USA,Orlando,1021,Monkey Wrench,Rock,0.99,1.0,0.99
151,2017-12-06,35,Madalena                                          ,Sampaio                                           ,Portugal,Porto,3468,You Sent Me Flying / Cherry,Pop,0.99,1.0,0.99
151,2017-12-06,35,Madalena                                          ,Sampaio                                           ,Portugal,Porto,605,Generique,Jazz,0.99,1.0,0.99
151,2017-12-06,35,Madalena                                          ,Sampaio                                           ,Portugal,Porto,1796,Who Can It Be Now?,Rock,0.99,1.0,0.99
152,2017-12-12,12,Roberto                                           ,Almeida                                           ,Brazil,Rio de Janeiro,2731,I Can't Explain,Rock,0.99,1.0,0.99
152,2017-12-12,12,Roberto                                           ,Almeida                                           ,Brazil,Rio de Janeiro,2234,Us And Them,Rock,0.99,1.0,0.99
152,2017-12-12,12,Roberto                                           ,Almeida                                           ,Brazil,Rio de Janeiro,1030,Everlong,Rock,0.99,1.0,0.99
152,2017-12-12,12,Roberto                                           ,Almeida                                           ,Brazil,Rio de Janeiro,1890,The Unnamed Feeling,Metal,0.99,1.0,0.99
152,2017-12-12,12,Roberto                                           ,Almeida                                           ,Brazil,Rio de Janeiro,2556,Revenga,Metal,0.99,1.0,0.99
152,2017-12-12,12,Roberto                                           ,Almeida                                           ,Brazil,Rio de Janeiro,1462,Scam,Electronica/Dance,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2406,The Spirit Of Radio,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2407,The Trees,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2408,Something For Nothing,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2409,Freewill,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2410,Xanadu,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2411,Bastille Day,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2412,By-Tor And The Snow Dog,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2413,Anthem,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2414,Closer To The Heart,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2415,2112 Overture,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2416,The Temples Of Syrinx,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2417,La Villa Strangiato,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2418,Fly By Night,Rock,0.99,1.0,0.99
153,2017-12-14,1,Luís                                              ,Gonçalves                                         ,Brazil,São José dos Campos,2419,Finding My Way,Rock,0.99,1.0,0.99
154,2017-12-17,39,Camille                                           ,Bernard                                           ,France,Paris,2684,Sister Morphine,Rock,0.99,1.0,0.99
154,2017-12-17,39,Camille                                           ,Bernard                                           ,France,Paris,3314,One For The Road,Hip Hop/Rap,0.99,1.0,0.99
154,2017-12-17,39,Camille                                           ,Bernard                                           ,France,Paris,2649,The End,Rock,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,436,Detroit Rock City,Rock,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,1122,Faceless,Metal,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,1953,The Hammer,Metal,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,2325,Green Grow The Rushes,Alternative & Punk,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,594,Agora Que O Dia Acordou,Latin,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,1183,So Fine,Metal,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,94,Hypnotize,Rock,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,2365,The Righteous & The Wicked,Alternative & Punk,0.99,1.0,0.99
155,2018-01-02,59,Puja                                              ,Srivastava                                        ,India,Bangalore,1546,The Green Manalishi,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1882,Frantic,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1883,St. Anger,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1884,Some Kind Of Monster,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1885,Dirty Window,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1886,Invisible Kid,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1887,My World,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1888,Shoot Me Again,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1889,Sweet Amber,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1890,The Unnamed Feeling,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1891,Purify,Metal,0.99,1.0,0.99
156,2018-01-03,10,Eduardo                                           ,Martins                                           ,Brazil,São Paulo,1892,All Within My Hands,Metal,0.99,1.0,0.99
157,2018-01-04,57,Luis                                              ,Rojas                                             ,Chile,Santiago,3336,War Pigs,Alternative,0.99,1.0,0.99
158,2018-01-07,57,Luis                                              ,Rojas                                             ,Chile,Santiago,3108,Spectacle,Rock,0.99,1.0,0.99
158,2018-01-07,57,Luis                                              ,Rojas                                             ,Chile,Santiago,3000,God Part II,Rock,0.99,1.0,0.99
158,2018-01-07,57,Luis                                              ,Rojas                                             ,Chile,Santiago,1050,That's Life,Easy Listening,0.99,1.0,0.99
158,2018-01-07,57,Luis                                              ,Rojas                                             ,Chile,Santiago,1478,Timothy,Alternative & Punk,0.99,1.0,0.99
158,2018-01-07,57,Luis                                              ,Rojas                                             ,Chile,Santiago,1136,Boulevard Of Broken Dreams,Alternative & Punk,0.99,1.0,0.99
158,2018-01-07,57,Luis                                              ,Rojas                                             ,Chile,Santiago,1175,14 Years,Metal,0.99,1.0,0.99
159,2018-01-08,20,Dan                                               ,Miller                                            ,USA,Mountain View,2450,Três Lados,Rock,0.99,1.0,0.99
159,2018-01-08,20,Dan                                               ,Miller                                            ,USA,Mountain View,3139,Slow An' Easy,Metal,0.99,1.0,0.99
159,2018-01-08,20,Dan                                               ,Miller                                            ,USA,Mountain View,2548,Creep,Rock,0.99,1.0,0.99
159,2018-01-08,20,Dan                                               ,Miller                                            ,USA,Mountain View,153,Evil Woman,Metal,0.99,1.0,0.99
159,2018-01-08,20,Dan                                               ,Miller                                            ,USA,Mountain View,2383,Midnight,Rock,0.99,1.0,0.99
159,2018-01-08,20,Dan                                               ,Miller                                            ,USA,Mountain View,3055,Secrets,Rock,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,1052,The Lady Is A Tramp,Easy Listening,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,3461,Tears Dry On Their Own,R&B/Soul,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,3468,You Sent Me Flying / Cherry,Pop,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,1004,Over And Out,Rock,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,1324,Running Free,Rock,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,36,Angel,Rock,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,1879,Escape,Metal,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,470,Longview,Alternative & Punk,0.99,1.0,0.99
160,2018-01-09,41,Marc                                              ,Dubois                                            ,France,Lyon,2419,Finding My Way,Rock,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,1415,Think,R&B/Soul,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,2598,I Fought The Law,Alternative & Punk,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,55,I Can't Remember,Rock,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,1826,Damage Case,Metal,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,2583,High Head Blues,Blues,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,1568,A World Without Heroes,Rock,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,2111,No Bone Movies,Metal,0.99,1.0,0.99
161,2018-01-13,24,Frank                                             ,Ralston                                           ,USA,Chicago,3465,You Know I'm No Good (feat. Ghostface Killah),R&B/Soul,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,2207,Glorified G,Rock,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,2517,Fell On Black Days,Rock,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,2602,The Call Up,Alternative & Punk,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,2641,The Crystal Ship,Rock,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,1042,Love And Marriage,Easy Listening,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,1951,Bite The Bullet,Metal,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,2235,Any Colour You Like,Rock,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,899,Cocaine,Blues,0.99,1.0,0.99
162,2018-01-15,2,Leonie                                            ,Köhler                                            ,Germany,Stuttgart,3301,Salutations,Hip Hop/Rap,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,2556,Revenga,Metal,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,2285,Pop Song 89,Alternative & Punk,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,3102,Ballot or the Bullet,Rock,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,2204,Go,Rock,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,2012,Stay Away,Rock,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,1211,Hallowed Be Thy Name (Live) [Non Album Bonus Track],Rock,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,768,Knocking At Your Back Door,Rock,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,1009,All My Life,Alternative & Punk,0.99,1.0,0.99
163,2018-01-16,6,Helena                                            ,Holý                                              ,Czech Republic,Prague,2653,Walking on the Moon,Rock,0.99,1.0,0.99
164,2018-01-20,49,Stanisław                                         ,Wójcik                                            ,Poland,Warsaw,3116,Loving The Alien,Rock,0.99,1.0,0.99
164,2018-01-20,49,Stanisław                                         ,Wójcik                                            ,Poland,Warsaw,1490,Hey Joe,Rock,0.99,1.0,0.99
164,2018-01-20,49,Stanisław                                         ,Wójcik                                            ,Poland,Warsaw,913,Lonely Stranger,Blues,0.99,1.0,0.99
164,2018-01-20,49,Stanisław                                         ,Wójcik                                            ,Poland,Warsaw,3336,War Pigs,Alternative,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,76,"Canta, Canta Mais",Jazz,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,59,Put You Down,Rock,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,2743,Baba O'Riley,Rock,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,2230,On The Run,Rock,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,2240,Hip Hop Rio,Hip Hop/Rap,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,1163,You Ain't the First,Rock,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,2217,Don't Look Back,Reggae,0.99,1.0,0.99
165,2018-01-21,41,Marc                                              ,Dubois                                            ,France,Lyon,1143,Wake Me Up When September Ends,Alternative & Punk,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,2662,Don't Stand So Close to Me '86,Rock,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,3290,The Zoo,Rock,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,2013,On A Plain,Rock,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,3467,Intro / Stronger Than Me,Pop,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,1686,Será,Latin,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,1473,Get Me Outta Here,Alternative & Punk,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,56,"Love, Hate, Love",Rock,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,3115,Dirty Little Thing,Rock,0.99,1.0,0.99
166,2018-01-21,17,Jack                                              ,Smith                                             ,USA,Redmond,3019,Seconds,Rock,0.99,1.0,0.99
